run,unit_op_id,text,cluster_label
20241209_004018_corn stover_to_ethanol_(9),enzymatic_hydrolysis,"Enzymatic Hydrolysis: The pretreated biomass is subjected to enzymatic hydrolysis, where specific enzymes are added to convert the cellulose and hemicellulose into fermentable sugars such as glucose and xylose. This step is crucial for maximizing the yield of sugars that can be fermented into ethanol.",5
20241209_004018_corn stover_to_ethanol_(9),fermentation,"Fermentation: The hydrolyzed biomass, rich in fermentable sugars, is transferred to fermentation tanks where microorganisms, typically yeast, are added. The yeast ferments the sugars into ethanol and carbon dioxide. This biological conversion is a key step in the production of ethanol from lignocellulosic biomass.",2
20241209_004018_corn stover_to_ethanol_(9),distillation,"Distillation: The fermentation broth is subjected to distillation to separate ethanol from the other components. Distillation involves heating the broth to vaporize the ethanol, which is then condensed and collected as a concentrated product. This step is essential for achieving the high purity levels required for fuel-grade ethanol.",9
20241209_004018_corn stover_to_ethanol_(9),dehydration,Dehydration: The crude ethanol obtained from distillation is further dehydrated to remove water and achieve the desired purity level for fuel-grade ethanol. This is typically done using molecular sieves or other advanced dehydration technologies that selectively adsorb water from the ethanol-water mixture.,3
20241209_004018_corn stover_to_ethanol_(9),waste_treatment,"Waste Treatment: The stillage and other waste streams generated during the process are treated to minimize environmental impact. This may involve anaerobic digestion to produce biogas, which can be used as an energy source, or other methods to recover valuable by-products or safely dispose of waste.",6
20241209_004018_corn stover_to_ethanol_(9),raw corn stover source,"Raw Corn Stover Source: This unit operation serves as the source for the Raw Corn Stover stream, which is collected from agricultural fields. The stream consists of the non-grain parts of the corn plant, including leaves, stalks, and cobs. It is primarily composed of cellulose (40-50%), hemicellulose (25-30%), and lignin (15-20%). This biomass feedstock is essential for the subsequent processing steps in the production of ethanol, and it is typically supplied at an industrial scale of 1000-5000 metric tons per day.",0
20241209_004018_corn stover_to_ethanol_(9),dilute acid solution source,"Dilute Acid Solution Source: This unit operation serves as a source for the Dilute Acid Solution, which is utilized in the pretreatment phase of the biomass conversion process. The solution primarily consists of an acid mixed with water, designed to facilitate the hydrolysis of biomass, breaking down complex carbohydrates into simpler sugars. This is a critical step in preparing the biomass for subsequent enzymatic hydrolysis and fermentation processes, ensuring optimal yield of fermentable sugars.",12
20241209_004018_corn stover_to_ethanol_(9),enzyme solution source,"Enzyme Solution Source: This unit operation serves as a source for the Enzyme Solution stream, which is a critical component in the enzymatic hydrolysis process. The Enzyme Solution is a mixture of cellulase and hemicellulase enzymes specifically designed to hydrolyze cellulose and hemicellulose present in the pretreated biomass. This operation ensures a consistent supply of enzyme solution to facilitate the efficient breakdown of complex carbohydrates into fermentable sugars, thus enhancing the overall yield of ethanol production.",5
20241209_004018_corn stover_to_ethanol_(9),yeast culture source,"Yeast Culture Source: This unit operation serves as a source for the Yeast Culture stream, which consists of microorganisms specifically selected for their ability to ferment sugars into ethanol. The Yeast Culture is crucial for the fermentation process, converting hydrolyzed biomass into ethanol and carbon dioxide. This source provides a consistent and viable population of yeast, ensuring optimal fermentation efficiency in the overall process flow.",11
20241209_004018_corn stover_to_ethanol_(9),fuel_grade ethanol sink,"Fuel-Grade Ethanol Sink: This unit operation serves as the final sink for the Fuel-Grade Ethanol stream, which is characterized by its high purity and suitability for use as a biofuel. The unit operation ensures that the ethanol is collected and stored for distribution or further processing, maintaining the quality and integrity of the product. It is designed to handle large volumes, typically in the range of 100,000 to 500,000 liters per day, in accordance with industrial production standards.",1
20241209_004018_corn stover_to_ethanol_(9),treated waste sink,"Treated Waste Sink: This unit operation serves as the final sink for the treated waste stream, which consists of biogas and treated solids. The treated waste is the byproduct of the waste treatment unit operation, where residual materials from the fermentation process are processed to minimize environmental impact. The biogas can be utilized for energy generation, while the treated solids can be safely disposed of or used as a soil amendment.",7
